disruption_id,disruption_type,industry,supplier_tier,supplier_region,supplier_size,has_backup_supplier,disruption_severity,production_impact_pct,revenue_loss_usd,response_type,response_time_days,partial_recovery_days,full_recovery_days,permanent_supplier_change,risk_score,severity_label
DIS-034775,Natural Disaster,Electronics,1,Asia-Pacific,Medium,True,4,59.5,808331.72,Alternative Supplier,1,116,132,False,4,Critical
DIS-034776,Cyber Attack,Pharmaceuticals,4,North America,Large,True,4,29.0,9107312.97,Alternative Supplier,1,76,104,False,4,Critical
DIS-034777,Geopolitical,Electronics,1,South America,Large,False,4,76.1,16122379.0,Combined Strategy,2,42,89,True,4,Critical
DIS-034778,Port Congestion,Automotive,3,Asia-Pacific,Medium,False,1,18.3,787663.5,Production Reroute,2,5,35,False,1,Low
DIS-034779,Geopolitical,Automotive,3,South America,Medium,True,3,46.6,1224223.03,Inventory Buffer,1,15,79,False,3,High
DIS-034780,Cyber Attack,Automotive,1,Europe,Small,False,3,59.0,2982919.79,Production Reroute,2,85,191,False,3,High
DIS-034781,Factory Incident,Electronics,1,Europe,Medium,True,1,11.1,174781.18,Alternative Supplier,7,11,24,True,1,Low
DIS-034782,Cyber Attack,Electronics,4,North America,Medium,False,3,24.9,247096.61,Production Reroute,3,31,120,False,3,High
DIS-034783,Factory Incident,Electronics,2,Europe,Medium,True,1,19.2,2097919.51,Alternative Supplier,1,9,26,False,1,Low
DIS-034784,Natural Disaster,Automotive,3,North America,Large,True,4,46.6,1588723.78,Alternative Supplier,1,58,109,False,4,Critical
DIS-034785,Labor Strike,Electronics,3,North America,Medium,True,3,34.6,2039706.25,Alternative Supplier,1,19,43,False,3,High
DIS-034786,Labor Strike,Electronics,2,Asia-Pacific,Large,True,2,29.6,1857418.26,Production Reroute,4,12,73,False,2,Medium
DIS-034787,Natural Disaster,Pharmaceuticals,4,Asia-Pacific,Medium,True,2,18.8,5359551.81,Alternative Supplier,1,17,72,True,2,Medium
DIS-034788,Geopolitical,Automotive,4,North America,Medium,False,4,37.7,245306.93,Production Reroute,8,105,165,True,4,Critical
DIS-034789,Port Congestion,Aerospace,2,Africa/Middle East,Medium,True,1,3.0,806950.95,Alternative Supplier,6,5,31,False,1,Low
DIS-034790,Natural Disaster,Electronics,2,Asia-Pacific,Medium,True,2,28.6,1119465.26,Alternative Supplier,5,15,73,False,2,Medium
DIS-034791,Labor Strike,Electronics,3,North America,Medium,False,1,13.8,2194188.51,Combined Strategy,3,23,55,False,1,Low
DIS-034792,Labor Strike,Pharmaceuticals,1,Europe,Large,True,3,44.2,3280689.31,Alternative Supplier,6,8,52,True,3,High
DIS-034793,Port Congestion,Electronics,1,Asia-Pacific,Small,True,1,1.0,15426.95,Production Reroute,1,3,8,False,1,Low
DIS-034794,Natural Disaster,Pharmaceuticals,2,North America,Medium,True,3,40.0,1466421.41,Customer Delay,1,45,53,False,3,High
DIS-034795,Labor Strike,Electronics,2,North America,Medium,False,2,30.1,1356580.47,Alternative Supplier,5,3,53,False,2,Medium
DIS-034796,Natural Disaster,Electronics,1,Asia-Pacific,Small,False,4,44.9,206635.31,Combined Strategy,6,14,129,True,4,Critical
DIS-034797,Geopolitical,Automotive,3,Europe,Small,False,3,26.3,269944.56,Alternative Supplier,11,20,64,True,3,High
DIS-034798,Labor Strike,Electronics,3,Asia-Pacific,Large,True,1,15.1,4950495.98,Alternative Supplier,2,20,42,False,1,Low
DIS-034799,Cyber Attack,Automotive,3,North America,Large,True,3,22.1,1979132.79,Alternative Supplier,5,38,64,True,3,High
DIS-034800,Natural Disaster,Consumer Goods,2,North America,Medium,True,4,54.0,2388305.32,Alternative Supplier,7,36,78,False,4,Critical
DIS-034801,Geopolitical,Automotive,1,Europe,Small,False,2,33.0,292460.11,Inventory Buffer,4,54,140,False,2,Medium
DIS-034802,Port Congestion,Automotive,1,Europe,Small,True,4,78.3,690926.37,Alternative Supplier,3,23,90,True,4,Critical
DIS-034803,Factory Incident,Electronics,1,Asia-Pacific,Small,False,3,57.8,955924.11,Inventory Buffer,5,23,100,True,3,High
DIS-034804,Port Congestion,Automotive,3,Europe,Medium,False,4,40.9,1574168.92,Production Reroute,1,43,122,True,4,Critical
DIS-034805,Cyber Attack,Electronics,1,Europe,Medium,False,3,26.2,515232.83,Inventory Buffer,4,51,141,True,3,High
DIS-034806,Cyber Attack,Consumer Goods,3,Africa/Middle East,Small,False,4,29.2,237077.94,Combined Strategy,22,92,204,True,4,Critical
DIS-034807,Factory Incident,Consumer Goods,2,North America,Small,False,4,67.3,189974.48,Production Reroute,1,77,100,False,4,Critical
DIS-034808,Labor Strike,Electronics,1,Asia-Pacific,Medium,True,2,39.0,1389929.22,Alternative Supplier,5,3,18,False,2,Medium
DIS-034809,Cyber Attack,Pharmaceuticals,1,North America,Medium,True,4,59.3,1635504.61,Combined Strategy,1,13,54,False,4,Critical
DIS-034810,Natural Disaster,Pharmaceuticals,3,Europe,Medium,True,3,30.1,1017338.6,Inventory Buffer,1,51,95,False,3,High
DIS-034811,Labor Strike,Electronics,2,Africa/Middle East,Small,False,2,38.1,264726.19,Inventory Buffer,3,26,51,True,2,Medium
DIS-034812,Factory Incident,Electronics,1,Asia-Pacific,Small,False,3,65.7,216173.0,Alternative Supplier,2,5,161,False,3,High
DIS-034813,Geopolitical,Pharmaceuticals,3,South America,Medium,True,1,1.0,63797.41,Production Reroute,1,34,43,False,1,Low
DIS-034814,Cyber Attack,Electronics,2,South America,Small,False,3,31.1,217038.3,Production Reroute,5,3,80,False,3,High
DIS-034815,Port Congestion,Aerospace,3,Africa/Middle East,Small,True,2,24.1,1573539.64,Alternative Supplier,2,19,40,False,2,Medium
DIS-034816,Factory Incident,Consumer Goods,1,Asia-Pacific,Small,False,5,68.5,597474.6,Combined Strategy,35,108,194,False,5,
DIS-034817,Port Congestion,Consumer Goods,3,North America,Small,True,3,18.6,32132.52,Customer Delay,1,93,123,False,3,High
DIS-034818,Labor Strike,Pharmaceuticals,2,South America,Medium,False,3,32.6,4510528.18,Production Reroute,1,39,53,False,3,High
DIS-034819,Cyber Attack,Pharmaceuticals,3,Asia-Pacific,Large,True,5,44.3,10150476.42,Alternative Supplier,1,118,193,True,5,
DIS-034820,Geopolitical,Consumer Goods,3,North America,Medium,False,2,1.0,13858.75,Inventory Buffer,2,15,51,True,2,Medium
DIS-034821,Geopolitical,Automotive,2,Europe,Small,False,2,30.9,822712.52,Customer Delay,35,48,96,True,2,Medium
DIS-034822,Geopolitical,Automotive,1,South America,Small,False,4,63.5,252401.1,Combined Strategy,14,9,74,False,4,Critical
DIS-034823,Labor Strike,Electronics,2,Asia-Pacific,Large,False,1,3.2,549454.49,Production Reroute,25,7,22,False,1,Low
DIS-034824,Geopolitical,Aerospace,2,Asia-Pacific,Medium,False,1,19.5,1853539.26,Customer Delay,1,10,16,False,1,Low
DIS-034825,Natural Disaster,Automotive,4,Asia-Pacific,Medium,False,3,27.6,1188086.88,Customer Delay,7,34,99,True,3,High
DIS-034826,Cyber Attack,Electronics,2,South America,Small,False,3,27.7,677628.92,Production Reroute,1,15,51,False,3,High
DIS-034827,Cyber Attack,Automotive,3,South America,Large,True,4,38.1,1072518.01,Production Reroute,2,51,88,True,4,Critical
DIS-034828,Port Congestion,Automotive,1,Europe,Medium,True,1,21.0,1045013.94,Alternative Supplier,3,5,11,False,1,Low
DIS-034829,Cyber Attack,Consumer Goods,3,Europe,Medium,True,2,23.0,149587.85,Customer Delay,1,58,108,False,2,Medium
DIS-034830,Cyber Attack,Pharmaceuticals,2,Europe,Small,True,2,34.3,211809.42,Alternative Supplier,2,16,75,False,2,Medium
DIS-034831,Port Congestion,Pharmaceuticals,2,Africa/Middle East,Small,True,2,42.1,342286.28,Inventory Buffer,3,78,102,False,2,Medium
DIS-034832,Labor Strike,Pharmaceuticals,1,Asia-Pacific,Small,False,4,53.4,4246068.69,Production Reroute,8,3,64,False,4,Critical
DIS-034833,Cyber Attack,Consumer Goods,2,Asia-Pacific,Medium,True,5,76.7,548255.33,Alternative Supplier,9,10,122,False,5,
DIS-034834,Labor Strike,Consumer Goods,1,Asia-Pacific,Large,True,1,18.8,354588.88,Alternative Supplier,3,17,22,False,1,Low
DIS-034835,Natural Disaster,Electronics,2,Europe,Small,False,3,22.4,244233.91,Customer Delay,9,143,235,True,3,High
DIS-034836,Factory Incident,Electronics,1,Asia-Pacific,Medium,True,4,60.6,1521928.56,Alternative Supplier,1,19,28,False,4,Critical
DIS-034837,Factory Incident,Automotive,3,Asia-Pacific,Large,True,3,39.2,11743617.29,Alternative Supplier,7,17,64,False,3,High
DIS-034838,Cyber Attack,Consumer Goods,1,Europe,Medium,True,5,76.0,1236452.0,Alternative Supplier,1,59,99,False,5,
DIS-034839,Port Congestion,Automotive,1,Africa/Middle East,Medium,False,2,43.1,4106601.13,Inventory Buffer,4,13,18,False,2,Medium
DIS-034840,Cyber Attack,Electronics,4,Africa/Middle East,Medium,True,3,26.3,526621.24,Alternative Supplier,1,60,76,True,3,High
DIS-034841,Port Congestion,Automotive,3,Asia-Pacific,Medium,False,2,42.8,629981.75,Customer Delay,1,4,33,False,2,Medium
DIS-034842,Geopolitical,Electronics,2,Asia-Pacific,Small,False,2,9.8,10608.45,Inventory Buffer,5,3,50,True,2,Medium
DIS-034843,Port Congestion,Consumer Goods,3,Asia-Pacific,Small,False,2,37.6,482071.54,Customer Delay,6,51,68,True,2,Medium
DIS-034844,Geopolitical,Aerospace,1,Asia-Pacific,Medium,True,4,59.3,5738300.66,Alternative Supplier,1,30,67,False,4,Critical
DIS-034845,Factory Incident,Consumer Goods,1,Asia-Pacific,Medium,True,3,43.7,388970.69,Alternative Supplier,4,24,39,True,3,High
DIS-034846,Port Congestion,Consumer Goods,1,Asia-Pacific,Medium,False,3,28.1,370218.55,Inventory Buffer,2,8,35,True,3,High
DIS-034847,Port Congestion,Automotive,3,Europe,Small,False,2,26.1,364746.17,Customer Delay,4,65,192,True,2,Medium
DIS-034848,Port Congestion,Pharmaceuticals,4,North America,Medium,False,1,7.1,982469.99,Inventory Buffer,2,17,28,False,1,Low
DIS-034849,Geopolitical,Automotive,2,South America,Large,False,3,28.8,5063845.68,Inventory Buffer,4,3,64,False,3,High
DIS-034850,Port Congestion,Automotive,2,South America,Medium,True,3,34.5,784167.68,Inventory Buffer,1,15,40,False,3,High
DIS-034851,Geopolitical,Automotive,1,Asia-Pacific,Medium,True,2,19.7,1090546.0,Alternative Supplier,2,21,79,False,2,Medium
DIS-034852,Labor Strike,Automotive,1,Europe,Small,False,3,48.2,1214460.41,Combined Strategy,7,57,209,True,3,High
DIS-034853,Factory Incident,Consumer Goods,2,Asia-Pacific,Medium,True,3,46.0,1129016.81,Alternative Supplier,7,3,55,False,3,High
DIS-034854,Labor Strike,Electronics,3,Asia-Pacific,Medium,True,2,18.3,779130.75,Alternative Supplier,1,5,81,True,2,Medium
DIS-034855,Natural Disaster,Automotive,2,Europe,Medium,False,3,30.2,612847.69,Customer Delay,5,34,146,False,3,High
DIS-034856,Factory Incident,Automotive,1,Europe,Medium,True,1,16.1,1093932.73,Alternative Supplier,1,3,59,True,1,Low
DIS-034857,Port Congestion,Electronics,2,Asia-Pacific,Small,False,1,7.4,52310.36,Customer Delay,1,13,56,True,1,Low
DIS-034858,Labor Strike,Consumer Goods,1,North America,Large,False,1,1.0,100077.09,Inventory Buffer,1,16,22,False,1,Low
DIS-034859,Labor Strike,Electronics,2,Asia-Pacific,Medium,False,2,30.1,587607.52,Inventory Buffer,14,13,67,True,2,Medium
DIS-034860,Labor Strike,Automotive,1,North America,Large,True,3,54.5,3293354.89,Alternative Supplier,4,12,51,False,3,High
DIS-034861,Cyber Attack,Electronics,3,Asia-Pacific,Medium,True,4,42.1,1412434.15,Alternative Supplier,1,28,78,False,4,Critical
DIS-034862,Cyber Attack,Consumer Goods,1,Europe,Small,False,4,62.5,529795.63,Combined Strategy,1,54,201,False,4,Critical
DIS-034863,Factory Incident,Consumer Goods,4,Asia-Pacific,Medium,False,1,3.7,56375.98,Customer Delay,1,17,38,False,1,Low
DIS-034864,Factory Incident,Pharmaceuticals,2,Europe,Medium,False,1,6.8,328990.71,Inventory Buffer,3,3,26,False,1,Low
DIS-034865,Labor Strike,Aerospace,1,Asia-Pacific,Medium,False,2,29.2,789304.32,Inventory Buffer,12,26,59,False,2,Medium
DIS-034866,Natural Disaster,Consumer Goods,2,Asia-Pacific,Medium,True,2,32.0,93649.48,Inventory Buffer,1,61,74,False,2,Medium
DIS-034867,Geopolitical,Electronics,1,Asia-Pacific,Large,True,3,43.4,2395173.93,Customer Delay,2,65,106,False,3,High
DIS-034868,Geopolitical,Automotive,3,Asia-Pacific,Large,True,2,27.3,17151953.82,Alternative Supplier,1,4,15,False,2,Medium
DIS-034869,Geopolitical,Automotive,1,Asia-Pacific,Medium,False,3,47.4,989269.33,Customer Delay,4,14,183,False,3,High
DIS-034870,Port Congestion,Electronics,2,Asia-Pacific,Medium,True,1,8.1,247497.09,Alternative Supplier,1,11,19,False,1,Low
DIS-034871,Factory Incident,Electronics,1,North America,Large,True,2,29.8,558594.56,Alternative Supplier,8,3,42,False,2,Medium
DIS-034872,Geopolitical,Consumer Goods,2,Asia-Pacific,Large,True,4,68.3,3394688.8,Alternative Supplier,2,42,85,False,4,Critical
DIS-034873,Cyber Attack,Aerospace,1,Asia-Pacific,Large,True,2,24.1,9399737.66,Customer Delay,1,23,71,True,2,Medium
DIS-034874,Cyber Attack,Aerospace,3,Asia-Pacific,Medium,True,3,22.2,654542.52,Alternative Supplier,10,25,171,True,3,High
DIS-034875,Cyber Attack,Pharmaceuticals,3,Asia-Pacific,Large,True,4,34.0,10583191.26,Alternative Supplier,2,66,189,False,4,Critical
DIS-034876,Factory Incident,Electronics,1,Asia-Pacific,Small,False,2,23.1,108649.43,Production Reroute,1,11,95,False,2,Medium
DIS-034877,Natural Disaster,Electronics,4,Asia-Pacific,Small,True,4,35.1,605439.6,Alternative Supplier,11,66,77,True,4,Critical
DIS-034878,Natural Disaster,Automotive,1,South America,Medium,True,4,79.7,2721342.04,Combined Strategy,1,33,70,True,4,Critical
DIS-034879,Geopolitical,Consumer Goods,1,Asia-Pacific,Large,False,3,39.6,606857.83,Alternative Supplier,1,39,110,False,3,High
DIS-034880,Geopolitical,Aerospace,1,Europe,Medium,True,2,28.7,1260868.88,Alternative Supplier,3,4,44,False,2,Medium
DIS-034881,Cyber Attack,Automotive,1,Europe,Small,True,4,56.4,1427355.2,Production Reroute,11,45,109,True,4,Critical
DIS-034882,Cyber Attack,Electronics,3,South America,Small,True,3,42.4,175020.39,Inventory Buffer,4,21,42,False,3,High
DIS-034883,Port Congestion,Pharmaceuticals,3,Europe,Medium,True,2,16.0,423596.17,Alternative Supplier,1,8,42,False,2,Medium
DIS-034884,Port Congestion,Electronics,3,Europe,Large,False,3,38.2,1967948.68,Customer Delay,1,133,182,False,3,High
DIS-034885,Labor Strike,Electronics,1,Europe,Medium,False,2,26.2,249990.45,Inventory Buffer,4,12,27,False,2,Medium
DIS-034886,Port Congestion,Electronics,1,Africa/Middle East,Medium,False,2,20.7,565075.39,Customer Delay,1,9,49,False,2,Medium
DIS-034887,Cyber Attack,Electronics,4,South America,Small,True,4,28.8,218473.84,Alternative Supplier,1,112,158,False,4,Critical
DIS-034888,Port Congestion,Automotive,3,Asia-Pacific,Medium,True,2,20.5,1030208.52,Alternative Supplier,1,28,62,False,2,Medium
DIS-034889,Geopolitical,Consumer Goods,1,Europe,Medium,False,3,43.3,1299630.56,Production Reroute,5,25,131,False,3,High
DIS-034890,Geopolitical,Automotive,1,Asia-Pacific,Medium,True,3,32.0,542908.97,Inventory Buffer,8,36,91,False,3,High
DIS-034891,Labor Strike,Consumer Goods,1,Europe,Medium,True,2,34.1,92045.57,Customer Delay,2,26,50,True,2,Medium
DIS-034892,Factory Incident,Electronics,3,Europe,Small,False,3,38.5,511260.73,Production Reroute,1,87,126,False,3,High
DIS-034893,Cyber Attack,Electronics,2,Europe,Large,False,5,61.1,1889538.03,Production Reroute,11,48,145,False,5,
DIS-034894,Port Congestion,Consumer Goods,3,South America,Small,False,4,44.6,115829.19,Inventory Buffer,5,13,107,False,4,Critical
DIS-034895,Port Congestion,Consumer Goods,1,Europe,Small,True,1,7.0,18499.74,Alternative Supplier,3,11,23,True,1,Low
DIS-034896,Natural Disaster,Electronics,1,Asia-Pacific,Small,True,2,34.9,573011.72,Alternative Supplier,9,19,67,True,2,Medium
DIS-034897,Labor Strike,Aerospace,2,Asia-Pacific,Large,False,3,35.7,21307708.0,Inventory Buffer,2,11,41,False,3,High
DIS-034898,Factory Incident,Pharmaceuticals,2,Asia-Pacific,Small,True,2,46.5,7106352.7,Production Reroute,2,40,50,False,2,Medium
DIS-034899,Port Congestion,Automotive,2,North America,Medium,False,2,22.6,401085.84,Customer Delay,1,30,145,True,2,Medium
DIS-034900,Factory Incident,Automotive,4,Asia-Pacific,Small,False,1,1.0,19617.48,Inventory Buffer,2,4,30,False,1,Low
DIS-034901,Cyber Attack,Automotive,4,Europe,Small,True,4,29.9,143439.88,Alternative Supplier,1,16,34,False,4,Critical
DIS-034902,Port Congestion,Consumer Goods,1,Africa/Middle East,Large,True,1,11.1,2627440.5,Production Reroute,1,3,21,False,1,Low
DIS-034903,Port Congestion,Aerospace,1,Asia-Pacific,Small,False,3,41.8,1063673.56,Customer Delay,1,13,30,False,3,High
DIS-034904,Cyber Attack,Consumer Goods,2,North America,Small,True,4,57.6,140622.37,Alternative Supplier,5,34,80,True,4,Critical
DIS-034905,Cyber Attack,Automotive,1,South America,Medium,True,3,53.5,1146041.93,Alternative Supplier,1,10,64,True,3,High
DIS-034906,Geopolitical,Automotive,3,North America,Small,True,4,43.1,941427.44,Alternative Supplier,1,27,61,False,4,Critical
DIS-034907,Port Congestion,Electronics,2,Asia-Pacific,Medium,True,2,5.6,133546.93,Alternative Supplier,2,18,24,False,2,Medium
DIS-034908,Geopolitical,Pharmaceuticals,2,North America,Large,False,1,17.6,3256438.48,Combined Strategy,9,10,21,False,1,Low
DIS-034909,Labor Strike,Consumer Goods,1,Europe,Medium,True,3,45.5,627146.99,Customer Delay,1,14,31,False,3,High
DIS-034910,Natural Disaster,Electronics,3,Europe,Medium,True,3,16.2,1376476.04,Alternative Supplier,4,13,35,False,3,High
DIS-034911,Port Congestion,Consumer Goods,2,Asia-Pacific,Small,False,1,8.9,47849.54,Production Reroute,7,11,20,True,1,Low
DIS-034912,Labor Strike,Automotive,1,Asia-Pacific,Small,True,2,27.2,202753.08,Alternative Supplier,4,39,77,False,2,Medium
DIS-034913,Port Congestion,Automotive,1,Asia-Pacific,Medium,True,3,43.9,2384391.77,Alternative Supplier,7,28,53,False,3,High
DIS-034914,Port Congestion,Electronics,1,Asia-Pacific,Large,False,1,10.3,711552.9,Customer Delay,2,14,36,False,1,Low
DIS-034915,Port Congestion,Automotive,2,Asia-Pacific,Large,True,2,32.4,3611928.46,Alternative Supplier,6,14,38,False,2,Medium
DIS-034916,Geopolitical,Consumer Goods,2,North America,Medium,True,2,27.9,428415.59,Alternative Supplier,1,18,123,False,2,Medium
DIS-034917,Port Congestion,Electronics,3,South America,Large,True,1,20.4,585496.62,Alternative Supplier,3,8,23,False,1,Low
DIS-034918,Labor Strike,Automotive,4,Europe,Medium,True,2,27.4,1916006.65,Alternative Supplier,1,21,28,False,2,Medium
DIS-034919,Labor Strike,Electronics,1,South America,Large,True,2,20.5,3333616.62,Alternative Supplier,4,17,48,False,2,Medium
DIS-034920,Cyber Attack,Automotive,4,Asia-Pacific,Large,True,2,25.4,13764914.19,Inventory Buffer,4,45,108,False,2,Medium
DIS-034921,Geopolitical,Consumer Goods,1,Asia-Pacific,Large,True,4,56.2,1374939.91,Combined Strategy,10,62,225,False,4,Critical
DIS-034922,Labor Strike,Electronics,4,North America,Small,False,1,6.5,26746.67,Combined Strategy,1,10,31,True,1,Low
DIS-034923,Port Congestion,Electronics,2,Asia-Pacific,Large,True,1,1.0,125285.62,Alternative Supplier,1,32,46,False,1,Low
DIS-034924,Natural Disaster,Consumer Goods,2,South America,Small,True,2,30.4,112350.2,Alternative Supplier,4,13,19,False,2,Medium
DIS-034925,Factory Incident,Electronics,2,Europe,Large,True,4,44.4,6327902.11,Alternative Supplier,1,38,123,True,4,Critical
DIS-034926,Port Congestion,Automotive,2,Europe,Medium,True,2,16.4,1100316.47,Alternative Supplier,1,14,26,False,2,Medium
DIS-034927,Geopolitical,Consumer Goods,1,Asia-Pacific,Medium,True,3,46.6,425494.01,Alternative Supplier,2,58,86,True,3,High
DIS-034928,Labor Strike,Automotive,3,Europe,Large,True,2,19.8,3205162.88,Inventory Buffer,1,6,27,True,2,Medium
DIS-034929,Port Congestion,Consumer Goods,3,Europe,Large,True,2,18.8,942903.84,Customer Delay,1,6,24,False,2,Medium
DIS-034930,Port Congestion,Electronics,3,Asia-Pacific,Small,False,2,18.7,62675.59,Production Reroute,1,13,44,False,2,Medium
DIS-034931,Port Congestion,Consumer Goods,1,North America,Medium,False,2,35.2,494996.57,Production Reroute,15,13,45,True,2,Medium
DIS-034932,Cyber Attack,Automotive,3,Asia-Pacific,Large,False,5,56.9,4307021.14,Production Reroute,3,60,106,True,5,
DIS-034933,Factory Incident,Consumer Goods,2,North America,Medium,False,2,24.4,208104.15,Production Reroute,45,77,141,False,2,Medium
